team_name,team_id,place_rank,category,score,percent_judges_certified,name,competition_id,location,state,start_date
oh kay cee's,10125,21,chicken,158.846,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
oh kay cee's,10125,14,pork ribs,166.3088,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
oh kay cee's,10125,23,pork,159.3828,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
oh kay cee's,10125,24,brisket,156.5716,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
doulos bbq,10126,22,overall,638.2056,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
doulos bbq,10126,28,chicken,157.0856,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
doulos bbq,10126,13,pork ribs,166.8456,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
doulos bbq,10126,32,pork,151.9656,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
doulos bbq,10126,18,brisket,162.3088,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
virdinkis rub shack,10127,28,overall,618.1364,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
virdinkis rub shack,10127,15,chicken,162.2856,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
virdinkis rub shack,10127,22,pork ribs,163.4284,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
virdinkis rub shack,10127,36,pork,149.6456,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
virdinkis rub shack,10127,36,brisket,142.7768,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
virdinkis rub shack,10127,7,anything butt,166.8572,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
virdinkis rub shack,10127,10,dessert,164.0112,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
rub-n-wood bbq,10128,29,overall,616.5596,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
rub-n-wood bbq,10128,26,chicken,157.1544,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
rub-n-wood bbq,10128,32,pork ribs,153.1656,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
rub-n-wood bbq,10128,35,pork,149.6912,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
rub-n-wood bbq,10128,25,brisket,156.5484,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
barbwire mcguires bodacious bbq,10129,35,overall,595.474,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
barbwire mcguires bodacious bbq,10129,32,chicken,151.44,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
barbwire mcguires bodacious bbq,10129,38,pork ribs,138.2628,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
barbwire mcguires bodacious bbq,10129,37,pork,146.3428,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
barbwire mcguires bodacious bbq,10129,21,brisket,159.4284,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
back-sass bbq,10130,36,overall,594.8,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
back-sass bbq,10130,34,chicken,146.8116,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
back-sass bbq,10130,34,pork ribs,147.9656,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
back-sass bbq,10130,29,pork,152.5828,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
back-sass bbq,10130,30,brisket,147.44,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
back-sass bbq,10130,6,anything butt,167.4056,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
back-sass bbq,10130,9,dessert,164.0572,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
angela antonen,10131,1,kids q age   ,173.1428,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
aaziah j. flores,10132,2,kids q age   ,170.8572,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
andrea wessell,10133,3,kids q age   ,153.1544,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
jaylen maloney,10134,4,kids q age   ,141.1316,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
emma hobbs,10135,1,kids q age   ,177.7028,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
hunter brickhouse,10136,2,kids q age   ,174.8572,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
emma jett,10137,3,kids q age   ,171.4172,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
aavae m. brooks,10138,4,kids q age   ,168.0572,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
dakota w. vigil,10139,5,kids q age   ,159.9888,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
x'zavier palmer,10140,6,kids q age   ,150.2744,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
jorja brickhouse,10141,1,kids q age   ,174.8572,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
alexis torres,10142,2,kids q age   ,171.4288,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
savanna wessell,10143,3,kids q age   ,170.2744,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
ethan grob,10144,4,kids q age   ,166.8572,100,31st Annual American Royal Barbecue INVITATIONAL,2551,"Kansas City, MO",MO,2010-10-01
WARREN COUNTY PORK CHOPPERS,12,5,overall,685.5768,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WARREN COUNTY PORK CHOPPERS,12,15,chicken,170.8228,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WARREN COUNTY PORK CHOPPERS,12,2,pork ribs,173.1084,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WARREN COUNTY PORK CHOPPERS,12,9,pork,171.9772,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WARREN COUNTY PORK CHOPPERS,12,13,brisket,169.6684,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SIMPLY Q,48,2,backyard champion,341.1888,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SIMPLY Q,48,6,backyard chicken,163.4516,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SIMPLY Q,48,1,backyard ribs,177.7372,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
County Line Que,56,12,overall,676.9939999999999,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
County Line Que,56,8,chicken,174.2628,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
County Line Que,56,11,pork ribs,168.5372,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
County Line Que,56,10,pork,171.9656,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
County Line Que,56,27,brisket,162.2284,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
BALD HAWG BBQ,69,8,overall,678.72,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
BALD HAWG BBQ,69,17,chicken,169.68,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
BALD HAWG BBQ,69,7,pork ribs,169.68,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
BALD HAWG BBQ,69,17,pork,168.5256,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
BALD HAWG BBQ,69,11,brisket,170.8344,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SMOKE ON THIS,95,21,overall,663.794,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SMOKE ON THIS,95,7,chicken,174.2628,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SMOKE ON THIS,95,35,pork ribs,157.0628,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SMOKE ON THIS,95,30,pork,159.36,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SMOKE ON THIS,95,9,brisket,173.1084,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
ON THE SPOT BBQ,108,29,overall,652.9712,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
ON THE SPOT BBQ,108,35,chicken,157.1084,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
ON THE SPOT BBQ,108,5,pork ribs,170.2744,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
ON THE SPOT BBQ,108,16,pork,168.5372,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
ON THE SPOT BBQ,108,35,brisket,157.0512,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
MOYERS COMPETITION BAR-B-Q TEAM,225,10,overall,678.1716,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
MOYERS COMPETITION BAR-B-Q TEAM,225,5,chicken,175.4056,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
MOYERS COMPETITION BAR-B-Q TEAM,225,6,pork ribs,169.68,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
MOYERS COMPETITION BAR-B-Q TEAM,225,13,pork,169.6916,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
MOYERS COMPETITION BAR-B-Q TEAM,225,22,brisket,163.3944,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Q-HUTTA,310,23,overall,659.8172,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Q-HUTTA,310,27,chicken,165.0972,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Q-HUTTA,310,20,pork ribs,166.24,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Q-HUTTA,310,29,pork,160.5028,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Q-HUTTA,310,16,brisket,167.9772,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Choo Choo Train BBQ,321,32,overall,651.2344,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Choo Choo Train BBQ,321,22,chicken,167.3828,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Choo Choo Train BBQ,321,18,pork ribs,166.2516,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Choo Choo Train BBQ,321,32,pork,157.0972,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
Choo Choo Train BBQ,321,30,brisket,160.5028,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
PIG WHISPERERS,358,13,overall,674.72,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
PIG WHISPERERS,358,9,chicken,173.12,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
PIG WHISPERERS,358,37,pork ribs,155.92,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
PIG WHISPERERS,358,12,pork,170.2628,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
PIG WHISPERERS,358,5,brisket,175.4172,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SERIAL GRILLER,360,17,overall,667.2684,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SERIAL GRILLER,360,30,chicken,162.7884,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SERIAL GRILLER,360,30,pork ribs,161.6456,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SERIAL GRILLER,360,7,pork,173.1544,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
SERIAL GRILLER,360,12,brisket,169.68,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
HOOTIE-Q,370,9,overall,678.2176,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
HOOTIE-Q,370,1,chicken,178.8572,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
HOOTIE-Q,370,8,pork ribs,169.166,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
HOOTIE-Q,370,37,pork,153.6344,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
HOOTIE-Q,370,4,brisket,176.56,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WICKED QUE,680,3,overall,689.6228,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WICKED QUE,680,11,chicken,172.56,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WICKED QUE,680,12,pork ribs,168.5372,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WICKED QUE,680,18,pork,168.5256,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
WICKED QUE,680,1,brisket,180,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
TUFF DAWG GRILLERS,752,36,overall,636.3544,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
TUFF DAWG GRILLERS,752,31,chicken,162.7884,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
TUFF DAWG GRILLERS,752,24,pork ribs,165.6916,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
TUFF DAWG GRILLERS,752,40,pork,150.1944,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
TUFF DAWG GRILLERS,752,32,brisket,157.68,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
CHATTAHOOCHEE QUE,2293,11,overall,677.5884,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
CHATTAHOOCHEE QUE,2293,19,chicken,167.9772,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
CHATTAHOOCHEE QUE,2293,15,pork ribs,167.3828,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
CHATTAHOOCHEE QUE,2293,3,pork,175.4056,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
CHATTAHOOCHEE QUE,2293,17,brisket,166.8228,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
STOKED & SMOKED BARBECUE TEAM GA,2295,16,overall,667.3144,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
STOKED & SMOKED BARBECUE TEAM GA,2295,24,chicken,166.8344,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
STOKED & SMOKED BARBECUE TEAM GA,2295,34,pork ribs,157.0972,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
STOKED & SMOKED BARBECUE TEAM GA,2295,4,pork,174.8456,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
STOKED & SMOKED BARBECUE TEAM GA,2295,14,brisket,168.5372,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
"YES, DEAR BBQ",2799,6,overall,682.7888,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
"YES, DEAR BBQ",2799,3,chicken,176,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
"YES, DEAR BBQ",2799,19,pork ribs,166.24,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
"YES, DEAR BBQ",2799,20,pork,166.2744,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
"YES, DEAR BBQ",2799,6,brisket,174.2744,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
major q bbq,2827,25,overall,655.8632,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
major q bbq,2827,18,chicken,168.5372,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
major q bbq,2827,23,pork ribs,165.7144,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
major q bbq,2827,35,pork,155.36,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
major q bbq,2827,18,brisket,166.2516,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
hawgpound smokers,3059,24,overall,658.6628,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
hawgpound smokers,3059,14,chicken,170.8228,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
hawgpound smokers,3059,39,pork ribs,151.92,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
hawgpound smokers,3059,25,pork,162.8,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
hawgpound smokers,3059,8,brisket,173.12,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
pot's bbq,3064,7,overall,681.5884,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
pot's bbq,3064,2,chicken,176.56,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
pot's bbq,3064,13,pork ribs,167.9656,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
pot's bbq,3064,6,pork,174.2628,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
pot's bbq,3064,23,brisket,162.8,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
j &amp; b's bbq,4497,4,overall,687.8972,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
j &amp; b's bbq,4497,6,chicken,174.2628,100,32nd Annual American Royal World Series of Barbecue (Open),3105,"Kansas City, MO",MO,2011-09-29
