id,kcbs_competition_id,location,start_date
3114,5515,"Marshall, MN",2015-08-21
3115,5539,"Hot Springs, AR",2015-08-21
3116,5581,"Emporia, KS",2015-08-21
3117,5591,"Madison, IN",2015-08-21
3118,5597,"Hampton, VA",2015-08-21
3119,5635,"Harrisburg, PA",2015-08-21
3120,5677,"Birch Run, MI",2015-08-21
3121,5776,"Liberty, MO",2015-08-21
3122,5780,"Kennesaw, GA",2015-08-21
3123,5828,"Cape Girardeau, MO",2015-08-21
3124,5540,"Hot Springs, AR",2015-08-22
3125,5194,"Bonner Springs, KS",2015-08-28
3126,5293,"Washington Island, WI",2015-08-28
3127,5296,"New Holland, PA",2015-08-28
3128,5329,"Albert Lea, MN",2015-08-28
3129,5347,"Sheridan, WY",2015-08-28
3130,5548,"Kenosha, WI",2015-08-28
3131,5592,"Paola, KS",2015-08-28
3132,5636,"Laurel, MD",2015-08-28
3133,5718,"Marne, MI",2015-08-28
3134,5722,"Gainesville, GA",2015-08-28
3135,5787,"Pikeville, TN",2015-08-28
3136,5792,"Marshalltown, IA",2015-08-28
3137,5811,"Wendover, NV",2015-08-28
3138,5851,"Lubbock, TX",2015-08-28
3139,5743,"New London, CT",2015-08-29
3140,5874,"Fairfield , CT",2015-08-29
3141,5314,"Geneva, NY",2015-09-04
3142,5464,"Bedford, TX",2015-09-04
3143,5637,"Richmond, VA",2015-09-04
3144,5697,"Clinton, MO",2015-09-04
3145,5732,"Vernon, IN",2015-09-04
3146,5749,"Charleston, SC",2015-09-04
3147,5775,"Warrens, WI",2015-09-04
3148,5878,"Myrtle Beach, SC",2015-09-04
3149,5891,"Columbia, MO",2015-09-04
3150,5513,"Parker, CO",2015-09-05
3151,5687,"Hartford, CT",2015-09-05
3152,5726,"Omaha, NE",2015-09-05
3153,5894,"Westport, CT",2015-09-05
3154,5243,"Fort Mill, SC",2015-09-11
3155,5312,"Richmond, VA",2015-09-11
3156,5348,"Grand Junction, CO",2015-09-11
3157,5356,"Mears, MI",2015-09-11
3158,5404,"Montello, WI",2015-09-11
3159,5766,"Decatur, AL",2015-09-11
3160,5557,"Carrollton, KY",2015-09-11
3161,5559,"Butler, MO",2015-09-11
3162,5560,"Vermillion, SD",2015-09-11
3163,5617,"N. Kansas City, MO",2015-09-11
3164,5682,"Alma, AR",2015-09-11
3165,5694,"Derby, KS",2015-09-11
3166,5715,"Cookeville, TN",2015-09-11
3167,5730,"Leavenworth, KS",2015-09-11
3168,5747,"Goldsboro, NC",2015-09-11
3169,5814,"Chicago, IL",2015-09-11
3170,5875,"Millington, TN",2015-09-11
3171,5888,"Lake Elsinore, CA",2015-09-11
3172,5892,"Independence, MO",2015-09-11
3173,5495,"Harvard, MA",2015-09-12
3174,5777,"Bloomington, IN",2015-09-12
3175,5945,"Lake Elsinore, CA",2015-09-13
3176,5189,"Kearney, NE",2015-09-18
3177,5264,"Salisbury, NC",2015-09-18
3178,5297,"Sacramento, CA",2015-09-18
3179,5344,"Denver, CO",2015-09-18
3180,5430,"Worthington, MN",2015-09-18
3181,5484,"Denison, IA",2015-09-18
3182,5494,"Plymouth, IN",2015-09-18
3183,5535,"Kearney, MO",2015-09-18
3184,5544,"Spearfish, SD",2015-09-18
3185,5612,"Southaven, MS",2015-09-18
3186,5754,"Ponca City, OK",2015-09-18
3187,5826,"Nebo, KY",2015-09-18
3188,5474,"Kimberling City, MO",2015-09-19
3189,5475,"Seaside Heights, NJ",2015-09-19
3190,5523,"Hot Springs, AR",2015-09-19
3191,5582,"Clarence, NY",2015-09-19
3192,5313,"Vidalia, LA",2015-09-25
3193,5431,"Murphysboro, IL",2015-09-25
3194,5469,"Newton, NC",2015-09-25
3195,5491,"Tuscaloosa, AL",2015-09-25
3196,5522,"Fayetteville, AR",2015-09-25
3197,5567,"Owensboro, KY",2015-09-25
3198,5619,"Midwest City, OK",2015-09-25
3199,5683,"Warrensburg, MO",2015-09-25
3200,5692,"Shawnee, KS",2015-09-25
3201,5756,"Jonesboro, AR",2015-09-25
3202,5840,"Dothan, AL",2015-09-25
3203,5847,"Bryant , AR",2015-09-25
3204,5853,"Lemoyne, PA",2015-09-25
3205,5870,"Harrisonburg, VA",2015-09-25
3206,5901,"Oak Grove, MO",2015-09-25
3207,5914,"Junction City, KS",2015-09-25
3208,5958,"Omaha, NE",2015-09-25
3209,5686,"Cresskill, NJ",2015-09-26
3210,5829,"Blue Island, IL",2015-09-26
3211,5750,"Corinth, MS",2015-10-01
3212,5327,"Springfield, KY",2015-10-02
3213,5400,"Dana Point, CA",2015-10-02
3214,5488,"Harrisburg, PA",2015-10-02
3215,5673,"Sheridan, AR",2015-10-02
3216,5788,"Columbus, MS",2015-10-02
3217,5789,"Oroville, CA",2015-10-02
3218,5801,"Rome, GA",2015-10-02
3219,5815,"Laurens, SC",2015-10-02
3220,5871,"Guntersville, AL",2015-10-02
3221,5886,"Kansas City, MO",2015-10-02
3222,5933,"Kansas City, MO",2015-10-02
3223,5802,"Rome, GA",2015-10-03
3224,5887,"Kansas City, MO",2015-10-03
3225,5869,"Helena, AR",2015-10-08
3226,5339,"Sand Springs, OK",2015-10-09
3227,5345,"Centralia, MO",2015-10-09
3228,5374,"Lyons, GA",2015-10-09
3229,5397,"Greenfield, MA",2015-10-09
3230,5439,"Bullhead City, AZ",2015-10-09
3231,5470,"Rocky Mount, NC",2015-10-09
3232,5537,"Cincinnati, OH",2015-10-09
3233,5643,"Lawrenceville, GA",2015-10-09
3234,5646,"Waxhaw, NC",2015-10-09
3235,5674,"Arthur, IL",2015-10-09
3236,5678,"DeSoto, KS",2015-10-09
3237,5708,"Bentonville, AR",2015-10-09
3238,5721,"Fort Bliss, TX",2015-10-09
3239,5724,"Topeka, KS",2015-10-09
3240,5849,"Hattiesburg, MS",2015-10-09
3241,5934,"Atlantic City, NJ",2015-10-09
3242,5978,"Kansas City, MO",2015-10-14
3243,5371,"Lenoir, NC",2015-10-16
3244,5376,"Munfordville, KY",2015-10-16
3245,5380,"Nelsonville, OH",2015-10-16
3246,5383,"Mount Pleasant, TN",2015-10-16
3247,5388,"Libertyville, IL",2015-10-16
3248,5423,"Harper, KS",2015-10-16
3249,5463,"Parsons, KS",2015-10-16
3250,5742,"Woodstock, VA",2015-10-16
3251,5890,"Broken Arrow, OK",2015-10-16
3252,5725,"Richardson, TX",2015-10-22
3253,5381,"Osawatomie, KS",2015-10-23
3254,5445,"Fort Gibson, OK",2015-10-23
3255,5499,"Cleveland, GA",2015-10-23
3256,5752,"Lynchburg, TN",2015-10-23
3257,5832,"Union Grove, WI",2015-10-23
3258,5848,"Independence, MO",2015-10-23
3259,6015,"Lynchburg, TN",2015-10-23
3260,6002,"Las Vegas, NV",2015-10-24
3261,5918,"Rehobeth Beach, DE",2015-10-30
3262,5790,"Kissimmee, FL",2015-11-03
3263,5466,"Shelby, NC",2015-11-06
3264,5845,"Lakeland, FL",2015-11-06
3265,5902,"St. James, MO",2015-11-06
3266,5971,"Winder, GA",2015-11-06
3267,5904,"St. James, MO",2015-11-07
3268,5953,"Gulf Shores, AL",2015-11-07
3269,5386,"Richland, GA",2015-11-13
3270,5502,"Mount Pleasant, SC",2015-11-13
3271,5779,"Chatsworth, GA",2015-11-13
3272,5975,"Indio, CA",2015-11-13
3273,5685,"Cumming, GA",2015-11-20
3274,5825,"Knoxville, TN",2015-11-20
3275,5833,"Plant City, FL",2015-11-20
3276,6014,"Tuscumbia, AL",2015-11-20
3277,5854,"Calhoun, GA",2015-12-04
3278,5880,"Demopolis, AL",2015-12-04
3279,5984,"Las Vegas, NV",2015-12-11
3280,5990,"La Quinta, CA",2015-12-11
3281,5924,"Denver, CO",2016-01-08
3282,6000,"Lakeland , FL",2016-01-29
3283,5923,"Young Harris, GA",2016-02-05
3284,6227,"Queen Creek, AZ",2016-02-19
3285,6402,"Indio, CA",2016-02-19
3286,5816,"Huntsville, TX",2016-02-25
3287,6356,"Daphne, AL",2016-02-26
3288,5922,"Auburn, AL",2016-03-04
3289,6008,"Lawrenceville, GA",2016-03-04
3290,6159,"Isle , MN",2016-03-04
3291,6362,"Shreveport, LA",2016-03-04
3292,5885,"Bainbridge, GA",2016-03-11
3293,6107,"Nashville, TN",2016-03-11
3294,6363,"Fort Worth, TX",2016-03-11
3295,6240,"Fairhope, AL",2016-03-12
3296,5808,"Pensacola, FL",2016-03-18
3297,6100,"Tupelo, MS",2016-03-18
3298,6377,"Tucson, AZ",2016-03-18
3299,6417,"Tupelo, MS",2016-03-19
3300,5954,"Shawnee, OK",2016-03-25
3301,6379,"Reno, NV",2016-03-25
3302,6460,"Hammond, LA",2016-03-25
3303,5938,"Vero Beach, FL",2016-04-01
3304,6021,"Cedar Park, TX",2016-04-01
3305,6055,"Stillwater, OK",2016-04-01
3306,6253,"Jackson, TN",2016-04-01
3307,6302,"Greencastle, PA",2016-04-01
3308,6336,"Pleasant Hill, MO",2016-04-01
3309,6355,"Arciadia , CA",2016-04-01
3310,6380,"Renton, WA",2016-04-01
3311,5937,"Gulfport, MS",2016-04-08
3312,6012,"Staten Island, NY",2016-04-08
3313,6013,"Smithville, MO",2016-04-08
3314,6040,"Somerville, TN",2016-04-08
3315,6102,"Osage City, KS",2016-04-08
3316,6128,"Sand Springs, OK",2016-04-08
3317,6145,"Gadsden, AL",2016-04-08
3318,6199,"Harrington, DE",2016-04-08
3319,6381,"Salt Lake City, UT",2016-04-08
3320,5932,"Washington, MO",2016-04-15
3321,5996,"Cornelia, GA",2016-04-15
3322,6041,"Hagerstown, MD",2016-04-15
3323,6074,"Enid, OK",2016-04-15
3324,6144,"Hartselle , AL",2016-04-15
3325,6244,"Wildomar, CA",2016-04-15
3326,6295,"Winchester, TN",2016-04-15
3327,6317,"Kings Mountain, NC",2016-04-15
3328,6382,"Fort Collins, CO",2016-04-15
3329,6483,"Millington, TN",2016-04-15
3330,5921,"Indianapolis, IN",2016-04-22
3331,5926,"Morris, OK",2016-04-22
3332,5955,"Mt. Carmel, IL",2016-04-22
3333,5993,"Springfield, MO",2016-04-22
3334,6068,"Southaven, MS",2016-04-22
3335,6091,"Overland Park, KS",2016-04-22
3336,6096,"Lexington, NC",2016-04-22
3337,6261,"Gurley, AL",2016-04-22
3338,6384,"Las Vegas, NV",2016-04-22
3339,6414,"Boone , IA",2016-04-22
3340,6440,"Midland, TX",2016-04-22
3341,6400,"Murfresboro, TN",2016-04-23
3342,6415,"Boone, IA",2016-04-23
3343,6447,"Memphis , TN",2016-04-23
3344,5907,"Chelsea, AL",2016-04-29
3345,5939,"Calhoun, GA",2016-04-29
3346,5965,"Liberty, IN",2016-04-29
3347,5969,"Appleton, WI",2016-04-29
3348,5995,"Garnett, KS",2016-04-29
3349,6066,"Stuttgart, AR",2016-04-29
3350,6152,"Edwardsville, KS",2016-04-29
3351,6364,"Overland Park, KS",2016-04-29
3352,6429,"Lanexa, VA",2016-04-29
3353,6473,"Boca Raton, FL",2016-04-29
3354,6494,"Elk Grove , CA",2016-04-29
3355,5964,"Ridgefield, CT",2016-04-30
3356,5966,"Liberty, IN",2016-04-30
3357,5970,"Appleton, WI",2016-04-30
3358,6538,"Elk Grove , CA",2016-04-30
3359,5930,"Show Low, AZ",2016-05-06
3360,5946,"Lucedale, MS",2016-05-06
3361,5999,"Huntsville, AL",2016-05-06
3362,6009,"Lansing, KS",2016-05-06
3363,6183,"Vista, CA",2016-07-29
3364,6029,"Annapolis, MD",2016-05-06
3365,6116,"Kannapolis, NC",2016-05-06
3366,6135,"Lawrence, KS",2016-05-06
3367,6136,"Grandview, MO",2016-05-06
3368,6187,"Mesquite, NV",2016-05-06
3369,6257,"Columbia, MO",2016-05-06
3370,6263,"St. Joseph , MO",2016-05-06
3371,6279,"Bixby, OK",2016-05-06
3372,6294,"Greenlane, PA",2016-05-06
3373,6365,"St. Charles, MO",2016-05-06
3374,6413,"Dwight, IL",2016-05-06
3375,6594,"Kansas City, MO",2016-05-06
3376,5948,"Arab, AL",2016-05-13
3377,5949,"Waynesboro, GA",2016-05-13
3378,6019,"Ashland, MS",2016-05-13
3379,6022,"Falcon Heights, MN",2016-05-13
3380,6043,"Warsaw, IN",2016-05-13
3381,6067,"Fredericksburg, VA",2016-05-13
3382,6075,"Muscatine, IA",2016-05-13
3383,6149,"Rome, GA",2016-05-13
3384,6166,"Platte City, MO",2016-05-13
3385,6206,"Lamar, CO",2016-05-13
3386,6276,"Sauk City, WI",2016-05-13
3387,6287,"Council Bluffs, IA",2016-05-13
3388,6357,"Bowling Green, KY",2016-05-13
3389,6409,"Long Beach, CA",2016-05-13
3390,6442,"Florence, AL",2016-05-13
3391,6467,"Claremore, OK",2016-05-13
3392,6529,"Greenwood, MO",2016-05-13
3393,5974,"Fond du Lac, WI",2016-05-20
3394,6049,"Langley, OK",2016-05-20
3395,6092,"Valley, NE",2016-05-20
3396,6235,"Chesapeake, VA",2016-05-20
3397,6241,"Ayden, NC",2016-05-20
3398,6290,"Syracuse, NY",2016-05-20
3399,6343,"Birmingham, AL",2016-05-20
3400,6354,"Boonville, IN",2016-05-20
3401,6358,"Southhaven, MS",2016-05-20
3402,6407,"Woodruff, SC",2016-05-20
3403,6416,"Sevierville, TN",2016-05-20
3404,6431,"Wyandotte, MI",2016-05-20
3405,6452,"Chincoteague, VA",2016-05-20
3406,6108,"Westmont, IL",2016-05-27
3407,6113,"Lewisburg, TN",2016-05-27
3408,6189,"Brookhaven, MS",2016-05-27
3409,6192,"Evans, GA",2016-05-27
3410,6248,"Lima, OH",2016-05-27
3411,6424,"Boulder City, NV",2016-05-27
3412,6439,"Kennett, MO",2016-05-27
3413,6471,"Nashville, TN",2016-05-27
3414,6058,"Rochester, NY",2016-05-28
3415,6076,"North Bend, OR",2016-05-28
3416,6109,"Westmont, IL",2016-05-28
3417,6472,"Nashville, TN",2016-05-28
3418,5919,"Owatonna, MN",2016-06-03
3419,5968,"Norco, CA",2016-06-03
3420,5977,"Kansas City, MO",2016-06-03
3421,6079,"McLouth, KS",2016-06-03
3422,6088,"Huron, SD",2016-06-03
3423,6137,"Monroe City, MO",2016-06-03
3424,6138,"Boonville, MO",2016-06-03
3425,6150,"Memphis, TN",2016-06-03
3426,6190,"Montello, WI",2016-06-03
3427,6211,"Euharlee, GA",2016-06-03
3428,6255,"Lincoln , IL",2016-06-03
3429,6274,"Marysville, KS",2016-06-03
3430,6285,"Lincolnton, NC",2016-06-03
3431,6332,"Canon City, CO",2016-06-03
3432,6337,"Levittown, PA",2016-06-03
3433,6385,"Asheville, NC",2016-06-03
3434,6443,"Mayetta, KS",2016-06-03
3435,6444,"Lee''s Summit, MO",2016-06-03
3436,6514,"Coudersport, PA",2016-06-03
3437,6526,"Florence, OR",2016-06-03
3438,6537,"Fort Washington, MD",2016-06-03
3439,6543,"Red Bank(Chattanooga), TN",2016-06-03
3440,6558,"Red Bank(Chattanooga), TN",2016-06-03
3441,6589,"Spartanburg, SC",2016-06-03
3442,6478,"Hancock, NH",2016-06-04
3443,5959,"Elkmont, AL",2016-06-10
3444,5976,"Marietta, OH",2016-06-10
3445,6070,"Wynne , AR",2016-06-10
3446,6084,"Clio, MI",2016-06-10
3447,6126,"Fitzgerald, GA",2016-06-10
3448,6164,"Hays, KS",2016-06-10
3449,6175,"New Castle, DE",2016-06-10
3450,6198,"Tryon, NC",2016-06-10
3451,6219,"Okmulgee, OK",2016-06-10
3452,6229,"Fillmore, CA",2016-06-10
3453,6247,"Pueblo, CO",2016-06-10
3454,6386,"Harrisburg, PA",2016-06-10
3455,6458,"Mankato, MN",2016-06-10
3456,6535,"Kansas City, KS",2016-06-10
3457,6540,"Knoxville, TN",2016-06-10
3458,6611,"Harrodsburg, KY",2016-06-10
3459,6636,"Huntsville, AL",2016-06-10
3460,6053,"Uncasville, CT",2016-06-11
3461,6459,"Mankato, MN",2016-06-11
3462,6561,"Tonganoxie, KS",2016-06-11
3463,6575,"Sacramento, CA",2016-06-11
3464,5940,"Buckhannon, WV",2016-06-17
3465,6042,"Barbourville, KY",2016-06-17
3466,6093,"Frisco, CO",2016-06-17
3467,6130,"Apex, NC",2016-06-17
3468,6147,"Hernando, MS",2016-06-17
3469,6184,"Oconomowoc, WI",2016-06-17
3470,6186,"Miles City, MT",2016-06-17
3471,6207,"State Center , IA",2016-06-17
3472,6208,"Eureka, KS",2016-06-17
3473,6297,"Carlton Landing, OK",2016-06-17
3474,6359,"Hendersonville, TN",2016-06-17
3475,6469,"Red Wing, MN",2016-06-17
3476,6477,"Kewanee, IL",2016-06-17
3477,6492,"Kansas City, KS",2016-06-17
3478,6105,"Buckner, MO",2016-06-18
3479,6401,"Cottage Grove, WI",2016-06-18
3480,6028,"Belvidere, IL",2016-06-24
3481,5950,"Artesia, NM",2016-06-24
3482,5972,"Leadville, CO",2016-06-24
3483,6011,"Chandler, OK",2016-06-24
3484,6095,"Maryville, TN",2016-06-24
3485,6104,"Lenexa, KS",2016-06-24
3486,6106,"Auburn Hills, MI",2016-06-24
3487,6131,"Santa Clara, CA",2016-06-24
3488,6250,"Newport, CA",2016-06-24
3489,6344,"Lawrenceburg, TN",2016-06-24
3490,6360,"Birmingham, AL",2016-06-24
3491,6393,"Covington, VA",2016-06-24
3492,6457,"Redwoodfalls, MN",2016-06-24
3493,6480,"Franklin, IN",2016-06-24
3494,6497,"Willard, MO",2016-06-24
3495,6572,"Sioux City, IA",2016-06-24
3496,6614,"Assumption, IL",2016-06-24
3497,6154,"Washington, DC",2016-06-25
3498,6180,"Waterbury, VT",2016-06-25
3499,6289,"Absarokee, MT",2016-06-25
3500,6432,"Onalaska, WI",2016-06-25
3501,5987,"Whiting , IA",2016-07-01
3502,6315,"Hutchinson, KS",2016-07-01
3503,6348,"Grafton, WI",2016-07-01
3504,6361,"Marietta, GA",2016-07-01
3505,6583,"Leburn, KY",2016-07-01
3506,6585,"Bristow, OK",2016-07-01
3507,6057,"Lake Placid, NY",2016-07-02
3508,6188,"Rio Rancho, NM",2016-07-02
3509,6445,"Shawnee, OK",2016-07-02
3510,5986,"Greenwood, SC",2016-07-07
3511,6026,"Fort Smith, AR",2016-07-08
3512,6081,"North Wildwood , NJ",2016-07-08
3513,6089,"Jamestown, TN",2016-07-08
3514,6196,"Wise, VA",2016-07-08
3515,6213,"Green Bay, WI",2016-07-08
3516,6236,"Warrensburg, MO",2016-07-08
3517,6242,"Petaluma, CA",2016-07-08
3518,6292,"Wellsville, MO",2016-07-08
3519,6293,"Kettering, OH",2016-07-08
3520,6369,"Indianapolis, IN",2016-07-08
3521,6200,"Green Bay, WI",2016-07-09
3522,6072,"Laramie, WY",2016-07-15
3523,6090,"Del Mar, CA",2016-07-15
3524,6111,"Watertown, SD",2016-07-15
3525,6182,"Waterloo, IA",2016-07-15
3526,6204,"Burlington, KS",2016-07-15
3527,6272,"Galax, VA",2016-07-15
3528,6316,"New Palestine, IN",2016-07-15
3529,6370,"South Bend, IN",2016-07-15
3530,6433,"Bellevue, NE",2016-07-15
3531,6542,"New Palestine, IN",2016-07-16
3532,6546,"Old Orchard Beach , ME",2016-07-16
3533,6006,"Effingham, IL",2016-07-22
3534,6059,"Arvada, CO",2016-07-22
3535,6143,"Mason City, IA",2016-07-22
3536,6224,"Peoria, IL",2016-07-22
3537,6245,"Maggie Valley, NC",2016-07-22
3538,6271,"Dyersburg, TN",2016-07-22
3539,6345,"Kingston, RI",2016-07-22
3540,6371,"Woodbury, MN",2016-07-22
3541,6569,"Kingdom City, MO",2016-07-22
3542,6570,"Desoto, KS",2016-07-22
3543,6349,"Windsor, VT",2016-07-23
3544,6069,"Dodge City, KS",2016-07-29
3545,6129,"Hartselle, AL",2016-07-29
3546,6273,"Iola, KS",2016-07-29
3547,6283,"Alamosa, CO",2016-07-29
3548,6372,"Des Moines, IA",2016-07-29
3549,6418,"Lee''s Summit, MO",2016-07-29
3550,6425,"Birch Run, MI",2016-07-29
3551,6554,"Gilroy, CA",2016-07-29
3552,6573,"Kohler, WI",2016-07-29
3553,6606,"Summerville, SC",2016-07-29
3554,6647,"Old Forge, NY",2016-07-29
3555,6142,"Laurie, MO",2016-08-05
3556,6151,"Huntington Beach, CA",2016-08-05
3557,6168,"Asheboro, NC",2016-08-05
3558,6256,"Clayton, CA",2016-08-05
3559,6300,"Rossville, KS",2016-08-05
3560,6387,"Laurel, MD",2016-08-05
3561,6406,"Dillard, GA",2016-08-05
3562,6434,"Omaha, NE",2016-08-05
3563,6438,"Cincinnati, OH",2016-08-05
3564,6536,"Macungie, PA",2016-08-05
3565,6577,"Manitowoc, WI",2016-08-05
3566,6626,"Westland, MI",2016-08-05
3567,6578,"Manitowoc, WI",2016-08-06
3568,6023,"Tonka Bay, MN",2016-08-12
3569,6097,"Bel Air, MD",2016-08-12
3570,6158,"McMinnville, TN",2016-08-12
3571,6246,"Franklin, NC",2016-08-12
3572,6281,"Woodward, OK",2016-08-12
3573,6284,"Sheridan, WY",2016-08-12
3574,6388,"Richmond, VA",2016-08-12
3575,6420,"Salamanca, NY",2016-08-12
3576,6423,"Winston, MO",2016-08-12
3577,6563,"Atlanta, GA",2016-08-12
3578,6604,"Liberty, MO",2016-08-12
3579,6479,"New London, CT",2016-08-13
3580,6579,"Russellville, AR",2016-08-13
3581,6010,"Worland, WY",2016-08-19
3582,6177,"Emporia, KS",2016-08-19
3583,6216,"Marshall, MN",2016-08-19
3584,6222,"Fulton, MS",2016-08-19
3585,6238,"Madison, IN",2016-08-19
3586,6239,"Long Beach, CA",2016-08-19
3587,6303,"Athens, GA",2016-08-19
3588,6311,"New Paltz, NY",2016-08-19
3589,6331,"Oakland, CA",2016-08-19
3590,6389,"South Windsor, CT",2016-08-19
3591,6539,"Cape Girardeau, MO",2016-08-19
3592,6541,"Excelsior Springs, MO",2016-08-19
3593,6237,"Orion , IL",2016-08-20
3594,6495,"Overland Park, KS",2016-08-20
3595,6674,"Russellville, AL",2016-08-20
3596,5994,"Albert Lea, MN",2016-08-26
3597,6017,"Washington Island, WI",2016-08-26
3598,6035,"Kearney, NE",2016-08-26
3599,6056,"New Holland, PA",2016-08-26
3600,6153,"Bonner Springs, KS",2016-08-26
3601,6167,"Fleischmanns, NY",2016-08-26
3602,6197,"Hill City, SD",2016-08-26
3603,6202,"Kenosha, WI",2016-08-26
3604,6215,"Pikeville , TN",2016-08-26
3605,6254,"Lubbock, TX",2016-08-26
3606,6304,"Kennesaw, GA",2016-08-26
3607,6321,"Marne, MI",2016-08-26
3608,6350,"Penn Valley, CA",2016-08-26
3609,6390,"N. Charleston, SC",2016-08-26
3610,6410,"Paola, KS",2016-08-26
3611,6530,"Franklin, TN",2016-08-26
3612,6562,"Wendover, NV",2016-08-26
3613,6568,"Ceres, CA",2016-08-26
3614,6607,"Boydton, VA",2016-08-26
3615,6641,"Meridian, Ms",2016-08-26
3616,6165,"Warrens, WI",2016-09-02
3617,6179,"Appleton City, MO",2016-09-02
3618,6373,"Ypsilanti, MI",2016-09-02
3619,6450,"Charleston, SC",2016-09-02
3620,6451,"Vernon, IN",2016-09-02
3621,6679,"Myrtle Beach , SC",2016-09-02
3622,6004,"Geneva, NY",2016-09-03
3623,6258,"Winona, MN",2016-09-03
3624,6277,"Bedford, TX",2016-09-03
3625,6516,"Omaha, NE",2016-09-03
3626,6698,"Westport, CT",2016-09-03
3627,5882,"Southwest Harbor, ME",2016-09-09
3628,6018,"Richmond, VA",2016-09-09
3629,6073,"Montello , WI",2016-09-09
3630,6099,"Vermillion, SD",2016-09-09
3631,6205,"Grand Junction, CO",2016-09-09
3632,6260,"Independence, MO",2016-09-09
3633,6310,"Cookeville, TN",2016-09-09
3634,6327,"Derby, KS",2016-09-09
3635,6330,"Decatur, AL",2016-09-09
3636,6334,"Goldsboro, NC",2016-09-09
3637,6367,"Kansas City, MO",2016-09-09
3638,6392,"Millington, TN",2016-09-09
3639,6448,"Bloomington , IN",2016-09-09
3640,6581,"Devon, PA",2016-09-10
3641,6646,"Olivette, MO",2016-09-10
3642,6034,"Salisbury, NC",2016-09-16
3643,6103,"Kearney, MO",2016-09-16
3644,6146,"Carrollton, KY",2016-09-16
3645,6231,"Lawrenceville, GA",2016-09-16
3646,6249,"Denison, IA",2016-09-16
3647,6375,"Madison, WI",2016-09-16
3648,6405,"Nebo, KY",2016-09-16
3649,6428,"Worthington, MN",2016-09-16
3650,6449,"Butler, MO",2016-09-16
3651,6493,"Ponca City, OK",2016-09-16
3652,6517,"Oroville, CA",2016-09-16
3653,6559,"Mission, KS",2016-09-16
3654,6584,"Nampa, ID",2016-09-16
3655,6631,"Powells Point, NC",2016-09-16
3656,6702,"Pine Bluff, AR",2016-09-16
3657,6162,"Kimberling City, MO",2016-09-17
3658,6251,"Seaside Heights, NJ",2016-09-17
3659,6398,"Mazomanie, WI",2016-09-17
3660,5925,"Conyers, GA",2016-09-23
3661,6033,"Murphysboro, IL",2016-09-23
3662,6065,"Shawnee, KS",2016-09-23
3663,6127,"Bryant, AR",2016-09-23
3664,6155,"Dothan, AL",2016-09-23
3665,6178,"Clinton, MO",2016-09-23
3666,6275,"Missoula, MT",2016-09-23
3667,6280,"Newton, NC",2016-09-23
3668,6291,"Lemoyne, PA",2016-09-23
3669,6306,"Fayetteville, AR",2016-09-23
3670,6312,"Cape Charles, VA",2016-09-23
3671,6314,"Junction City, KS",2016-09-23
3672,6329,"Clarence, NY",2016-09-23
3673,6368,"Midwest City, OK",2016-09-23
3674,6394,"Owensboro, KY",2016-09-23
3675,6670,"Ft.Collins, Co",2016-09-23
3676,6309,"Cresskill, NJ",2016-09-24
3677,6391,"Blue Island, IL",2016-09-24
3678,6552,"Columbia, TN",2016-09-24
3679,6474,"Clarence, NY",2016-09-25
3680,6212,"Corinth , MS",2016-09-29
3681,5983,"Louisa, VA",2016-09-30
3682,6051,"Springfield , KY",2016-09-30
3683,6288,"Columbus, MS",2016-09-30
3684,6305,"Sapulpa, OK",2016-09-30
3685,6518,"Laurens, SC",2016-09-30
3686,6643,"Guntersville, AL",2016-09-30
3687,6645,"Jonesboro, AR",2016-09-30
3688,6656,"Bentonville, AR",2016-09-30
3689,6087,"Ft. Bliss, TX",2016-10-07
3690,6098,"Lyons, GA",2016-10-07
3691,6110,"Greenfield, MA",2016-10-07
3692,6203,"Tuscaloosa, AL",2016-10-07
3693,6220,"Harrisburg, PA",2016-10-07
3694,6233,"Dana Point, CA",2016-10-07
3695,6325,"Sheridan, AR",2016-10-07
3696,6395,"Waxhaw, NC",2016-10-07
3697,6528,"Helena, AR",2016-10-07
3698,6618,"DeSoto, KS",2016-10-07
3699,6650,"Hattiesburg, MS",2016-10-07
3700,6665,"Marion, OH",2016-10-07
3701,6326,"Glendive , MT",2016-10-08
3702,6453,"Atlantic City, NJ",2016-10-08
3703,6716,"Levenworth, KS",2016-10-08
3704,6560,"Kansas City, MO",2016-10-11
3705,6062,"Lenoir, NC",2016-10-14
3706,6086,"Munfordville, KY",2016-10-14
3707,6217,"Mount Pleasant, TN",2016-10-14
3708,6218,"Parsons, KS",2016-10-14
3709,6221,"Sacramento, CA",2016-10-14
3710,6228,"Harper , KS",2016-10-14
3711,6234,"Centralia, MO",2016-10-14
3712,6328,"Nelsonville, OH",2016-10-14
3713,6465,"Woodstock, VA",2016-10-14
3714,6547,"Authur, IL",2016-10-14
3715,6080,"Osawatomie, KS",2016-10-21
3716,6252,"FortGibson, OK",2016-10-21
3717,6590,"Union Grove, WI",2016-10-21
3718,6597,"Rehobeth Beach, DE",2016-10-21
3719,6632,"San Francisco , CA",2016-10-21
3720,6699,"Independence, Mo",2016-10-21
3721,6722,"Lynchburg, TN",2016-10-21
3722,6723,"Lynchburg, TN",2016-10-21
3723,6644,"Laughlin, NV",2016-10-27
3724,6060,"Dickson, TN",2016-10-28
