id,kcbs_competition_id,name,location,state,start_date,is_state_championship,prize_amount,percent_judges_certified
1479,3100,Smokin on the Bay,"Tracys Landing, MD",MD,9/3/2011,TRUE,,100
1480,3101,Q the Lou,"Litchfield, IL",IL,9/16/2011,TRUE,3600,100
1481,3102,Grafton BBQ Festival Cook-Off,"Grafton, WI",WI,8/20/2011,TRUE,2800,100
1482,3104,Riverside Blues & BBQ,"Greenfield, MA",MA,10/7/2011,FALSE,4400,100
1483,3105,32nd Annual American Royal World Series of Barbecue (Open),"Kansas City, MO",MO,9/29/2011,TRUE,50000,100
1484,3120,Throwdown on the River,"Dubuque, IA",IA,9/3/2011,TRUE,11000,77
1485,3121,Grand Lake BBQ Festival,"Langley, OK",OK,5/18/2012,TRUE,10000,100
1486,3122,Hog Fest in Historic Edenton I,"Edenton, NC",NC,4/27/2012,TRUE,10000,100
1487,3124,BBQ Capital Cook-Off,"Lexington, NC",NC,4/27/2012,TRUE,15900,100
1488,3125,Valley Center Spring Fling,"Valley Center, KS",KS,6/1/2012,TRUE,4800,88
1489,3126,Smokin' on the Prairie,"Gillette, WY",WY,8/12/2011,TRUE,5000,19
1490,3128,32nd Annual American Royal World Series of Barbecue (Invitational),"Kansas City, MO",MO,9/29/2011,TRUE,,100
1491,3129,23rd Annual Jack Daniel's World Championship (Invitational),"Lynchburg, TN",TN,10/21/2011,TRUE,,
1492,3131,Lake Havasu Music Brews and BBQ,"Lake Havasu City, AZ",AZ,1/27/2012,TRUE,10000,100
1493,3133,King Turkey Day BBQ Cook-Off,"Worthington, MN",MN,9/16/2011,TRUE,3200,100
1494,3140,Downtown Jonesboro BBQ Festival,"Jonesboro, AR",AR,9/30/2011,FALSE,5400,83
1495,3141,The Little Engine That Could I,"Vista, CA",CA,12/9/2011,TRUE,6250,
1496,3142,The Little Engine that Could II,"Vista, CA",CA,12/10/2011,TRUE,6250,
1497,3143,Hampton Bay Days BBQ Challenge,"Hampton, VA",VA,9/9/2011,FALSE,5000,100
1498,3144,3rd Annual Future Legends of Barbeque (Competitors Series),"Tuxedo, NC",NC,10/8/2011,FALSE,1250,
1499,3146,"Wheatstock Grill-Off: Peace, Love & BBQ","Abilene, KS",KS,5/18/2012,TRUE,5250,100
1500,3147,Kennett Jaycee's Show Me State BBQ Cookoff,"Kennett, MO",MO,4/6/2012,TRUE,7000,100
1501,3148,Link Centre Don't Be Cruel BBQ Duel,"Tupelo, MS",MS,3/16/2012,TRUE,12000,100
1502,3150,Peak City Pig Fest,"Apex, NC",NC,6/22/2012,TRUE,13400,100
1503,3151,Covington Cork and Pork Festival,"Covington, VA",VA,6/29/2012,TRUE,8000,100
1504,3152,Hog Wild BBQ Contest,"Corinth, MS",MS,9/30/2011,TRUE,7700,100
1505,3166,2nd Annual Wildwest BBQ Championship (1),"Buena Park, CA",CA,12/30/2011,TRUE,7500,100
1506,3167,2nd Annual Wildwest BBQ Championship (2),"Buena Park, CA",CA,12/31/2011,TRUE,7500,100
1507,3168,Grill'n & Chill'n on Main,"Waxhaw, NC",NC,10/8/2011,TRUE,6000,100
1508,3169,Deaths Door Barbeque,"Washington Island, WI",WI,8/24/2012,TRUE,4800,
1509,3170,Apple Blossom Barbecue Contest,"St. Joseph, MO",MO,5/4/2012,TRUE,7100,89
1510,3171,Lewisburg Rotary Club BBQ Cook-Off,"Lewisburg, TN",TN,5/25/2012,TRUE,5700,100
1511,3172,Benton KY Kiwanis Barbeque Kook-Off,"Benton, KY",KY,3/30/2012,TRUE,3800,100
1512,3173,Whiting 4th of July BBQ Cook-Off,"Whiting, IA",IA,7/3/2012,TRUE,5500,100
1513,3174,Slidell BBQ Challenge,"Slidell, LA",LA,3/30/2012,TRUE,10850,100
1514,3175,Randolph County Pig Party,"Steeleville, IL",IL,5/18/2012,TRUE,7600,97
1515,3176,Smokin in the Square,"Pensacola, FL",FL,3/2/2012,TRUE,7100,100
1516,3177,Best Backyard BBQ,"New London, CT",CT,10/14/2011,TRUE,4600,93
1517,3178,"Rods, Ribs & Rock-n-Roll","Manhattan, KS",KS,5/11/2012,TRUE,5410,100
1518,3179,Holiday Cook-Off for Kids (1),"Mesa, AZ",AZ,12/9/2011,TRUE,,87
1519,3180,Holiday Cook-Off for Kids (2),"Mesa, AZ",AZ,12/10/2011,TRUE,,87
1520,3181,Bakersfield's Biggest Baddest BBQ Championship,"Bakersfield, CA",CA,5/18/2012,TRUE,10000,100
1521,3187,Blue Ridge BBQ Festival,"Tryon, NC",NC,6/8/2012,TRUE,15700,100
1522,3199,Smokin' on the Delta ,"Antioch, CA",CA,11/11/2011,TRUE,6500,
1523,3200,Georgia BBQ Championship Throwdown ,"Young Harris, GA",GA,1/27/2012,TRUE,3200,
1524,3204,McLouth BBQ Blowout 21st Annual,"McLouth, KS",KS,6/1/2012,TRUE,4750,8
1525,3205,Smokin Hot BBQ & Fireworks,"Girard, KS",KS,6/30/2012,TRUE,,100
1526,3206,2nd Annual Holbrook Ace inthe Hole BBQ Cook-off,"Holbrook, AZ",AZ,7/6/2012,TRUE,10000,77
1527,3207,Que'n for the Kids-OC BBQ Festival,"Costa Mesa, CA",CA,6/8/2012,TRUE,15000,100
1528,3208,Cornelia Apple Blossom BBQ Festival (GBC Qualifier),"Cornelia, GA",GA,4/20/2012,TRUE,6700,100
1529,3209,Surprise BBQ Festival,"Surprise, AZ",AZ,3/2/2012,TRUE,9800,
1530,3210,1st Annual Smokin' Up a Storm Charity BBQ Challenge,"Norman, OK",OK,7/13/2012,TRUE,5017,100
1531,3211,Cotton Pickin' BBQ Cook-Off,"Hartselle, AL",AL,5/18/2012,TRUE,3450,100
1532,3212,BBQ Championship and Hog Wild Festival,"Mobile, AL",AL,3/9/2012,TRUE,,100
1533,3213,Smokin' on the Prairie,"Gillette, WY",WY,8/3/2012,TRUE,10000,100
1534,3214,Mississippi Springfest,"Ashland, MS",MS,5/4/2012,TRUE,6500,100
1535,3216,Lakeland Pig Festival,"Lakeland, FL",FL,1/27/2012,TRUE,10000,100
1536,3217,The Ultimate BBQ Showdown East vs West III,"Wildomar, CA",CA,4/6/2012,TRUE,12000,100
1537,3218,I Got Smoked at Westfair,"Council Bluffs, IA",IA,7/27/2012,TRUE,4550,100
1538,3219,8th Annual Best Dam Barbecue Challenge,"Boulder City, NV",NV,5/25/2012,TRUE,10000,100
1539,3220,Red White Blue & Barbeque,"Topeka, KS",KS,5/25/2012,TRUE,4250,100
1540,3221,Main Street BBQ & Bluesfest,"Washington, MO",MO,4/20/2012,TRUE,7000,100
1541,3222,Laurie Hillbilly BBQ,"Laurie, MO",MO,8/3/2012,TRUE,7125,90
1542,3223,I Love Barbecue & Music Festival (ILBBQF),"Lake Placid, NY",NY,6/29/2012,TRUE,8000,100
1543,3224,20th Annual State Barbeque Championship of Nebraska,"La Platte, NE",NE,8/17/2012,TRUE,5600,100
1544,3225,6th Annual Smokin Red Dirt BBQ,"Enid, OK",OK,4/20/2012,TRUE,10300,100
1545,3226,Original SD BBQ Championship,"Huron, SD",SD,6/1/2012,TRUE,9300,18
1546,3227,Rhythm Q's & Blues,"Edmond, OK",OK,5/25/2012,TRUE,10000,100
1547,3229,Lakefest BBQ Contest,"Storm Lake, IA",IA,6/15/2012,TRUE,10010,100
1548,3230,Foothills Country Fair Backyard BBQ Bash,"Cleveland, TN",TN,7/27/2012,TRUE,10000,100
1549,3231,Milk Cow Music Festival,"Fair Oaks, IN",IN,6/1/2012,TRUE,15000,100
1550,3237,Bixby BBQ'N Music Festival,"Bixby, OK",OK,5/7/2011,TRUE,12000,100
1551,3238,Holy Smoke BBQ,"Easton, MD",MD,7/22/2011,TRUE,7100,100
1552,3240,Polar Bear BBQ Challenge,"Columbia, MO",MO,2/24/2012,TRUE,5010,100
1553,3241,Harvard Fall Festival BBQ Contest,"Harvard, MA",MA,9/15/2012,TRUE,3500,100
1554,3242,Boots & BBQ Festival,"Claremore, OK",OK,5/11/2012,TRUE,11300,100
1555,3243,Columbia Elks Lodge #594 BBQ Contest,"Columbia, MO",MO,5/4/2012,TRUE,3000,100
1556,3244,Colorado State BBQ Chmapionship @ Craig,"Craig, CO",CO,8/3/2012,TRUE,10000,100
1557,3245,"Brew, Blues & Bar-B-Q Cook-Off","Lansing, KS",KS,5/4/2012,TRUE,3900,100
1558,3246,Sertoma 48 BBQ,"Lawrence, KS",KS,5/4/2012,TRUE,4800,100
1559,3247,16th Annual Firehouse BBQ Contest,"Kings Mountain, NC",NC,4/20/2012,TRUE,9800,100
1560,3248,North Platte Honky Tonk Barbecue Festival,"North Platte, NE",NE,5/4/2012,TRUE,6775,100
1561,3249,Thunder in the Park BBQ,"Connersville, IN",IN,9/1/2012,TRUE,4000,100
1562,3250,Jug Tavern Festival (GBC Qualifier),"Winder, GA",GA,9/7/2012,TRUE,9550,100
1563,3251,Dodge City Days Barbeque Cook-Off,"Dodge City, KS",KS,7/27/2012,TRUE,6600,100
1564,3252,Chesapeake Jubilee BBQ Cook-Off,"Chesapeake City, VA",VA,5/18/2012,TRUE,14000,100
1565,3253,Mountain Maryland Barbeque,"Cumberland, MD",MD,8/17/2012,TRUE,5000,100
1566,3254,Murphysboro BBQ  Cook-Off,"Murphysboro, IL",IL,9/20/2012,TRUE,7700,100
1567,3255,Smoke on the Water,"Liberty, IN",IN,5/5/2012,TRUE,4000,100
1568,3256,"Ribs, Rods and Rock 'n Roll","Vermillion, SD",SD,9/7/2012,TRUE,9000,100
1569,3257,Griller's Cup,"Laramie, WY",WY,7/20/2012,TRUE,7000,100
1570,3258,Jim Beam BBQ Classic,"Springfield, KY",KY,10/5/2012,TRUE,10000,100
1571,3259,Bixby BBQ 'n Music,"Bixby, OK",OK,5/4/2012,TRUE,12000,100
1572,3260,Smokin' on the Bay,"Tracy's Landing, MD",MD,9/1/2012,TRUE,15000,100
1573,3261,5th Annual Horsin' Around BBQ Showdown (GBC Qualifier),"Young Harris, GA",GA,5/25/2012,TRUE,7750,100
1574,3262,Septemberfest BBQ & Ribeye Steak Cook-Off Challenge,"Omaha, NE",NE,9/1/2012,TRUE,7000,100
1575,3263,Rock'n Ribs BBQ Festival,"Springfield, MO",MO,4/20/2012,TRUE,5850,100
1576,3264,When Pigs Fly BBQ & Fly In,"McPherson, KS",KS,8/24/2012,TRUE,5000,75
1577,3267,Stand by your Grill,"Fulton, MS",MS,8/17/2012,TRUE,10000,100
1578,3268,Rio Rancho NM 9th Annual Pork & Brew,"Rio Rancho, NM",NM,7/6/2012,TRUE,10000,100
1579,3269,Wyoming State BBQ Championship & Bluegrass Festival,"Worland, WY",WY,8/17/2012,TRUE,6575,100
1580,3270,Pork in the Park,"Salisbury, MD",MD,4/20/2012,TRUE,15700,100
1581,3271,Stillwater Elks 24th Annual Blazathon,"Stillwater, OK",OK,4/6/2012,TRUE,5500,
1582,3272,Western Maine BBQ Festival,"Fryeburg, ME",ME,8/4/2012,TRUE,8960,100
1583,3273,Central MD Swinetastic BBQ Festival,"Frederick, MD",MD,6/15/2012,TRUE,10400,100
1584,3274,Smokin' Brew BBQ,"Parker, CO",CO,8/31/2012,TRUE,7050,100
1585,3277,Tilley Harley-Davidson Biker Blues BBQ Rally and BBQ Classic,"Salisbury, NC",NC,9/21/2012,TRUE,12300,100
1586,3281,Up in Smoke BBQ Bash,"Mason City, IA",IA,7/27/2012,TRUE,,100
1587,3292,Nanaimo Barbecue Festival,"Nanaimo, BC",BC,7/14/2012,FALSE,10000,45
1588,3293,BBQ 4 Pan Can,"Mesa, AZ",AZ,1/21/2012,FALSE,7940,
1589,3294,4th Annual VFW Post 846 BBQ Challenge (FULL) ,"Overland Park, KS",KS,4/20/2012,TRUE,4500,90
1590,3295,1st Annual Coalville Pig-Out BBQ Competition,"Coalville, UT",UT,6/29/2012,FALSE,15000,88
1591,3296,Bay Area BBQ Championship,"Oakland, CA",CA,7/6/2012,TRUE,8500,
1592,3298,Kansas Winter Q,"Great Bend, KS",KS,2/24/2012,TRUE,9000,64
1593,3299,The Desoto Shrine Club 4th Annual 2012 BBQ Cookoff,"Hernando, MS",MS,6/15/2012,TRUE,7500,100
1594,3300,Silver Lake Apple BBQ Festival,"Mears, MI",MI,9/7/2012,TRUE,7000,100
1595,3301,"Bikes, Blues & BBQ","Fayetteville, AR",AR,9/28/2012,TRUE,17200,100
1596,3302,Dillard Bluegrass & Barbeque Festival (GBC Qualifier),"Dillard, GA",GA,8/3/2012,TRUE,9600,100
1597,3303,Minnesota in May,"Fairbault, MN",MN,5/18/2012,TRUE,10000,100
1598,3304,Auburn Hills Barbecue Cook-Off,"Auburn Hills, MI",MI,6/22/2012,TRUE,8000,100
1599,3305,Smoke in the Spring,"Osage City, KS",KS,4/6/2012,TRUE,10000,98
1600,3306,Smoke on the Square: In Memory of David Harness,"Franklin, IN",IN,6/22/2012,TRUE,5000,93
1601,3307,"Riverfest 2012: Red, White, & Que","Bellevue, NE",NE,7/20/2012,TRUE,7000,100
1602,3309,Colorado Barbecue Challenge,"Frisco, CO",CO,6/14/2012,TRUE,11000,100
1603,3310,"Red, White, & Bar-B-Q","Westmont, IL",IL,5/26/2012,TRUE,6875,100
1604,3311,Rock 'n Ribfest,"Merrimack, NH",NH,6/15/2012,TRUE,2950,100
1605,3312,The WhistleStop Festival & Rocket City BBQ,"Huntsville, AL",AL,5/4/2012,TRUE,20000,100
1606,3313,New Holland Summer Fest and Kid's Que,"New Holland, PA",PA,8/24/2012,TRUE,11000,100
1607,3314,Four State BBQ Championship presented by Downstream Casino Resort,"Quapaw, OK",OK,8/31/2012,TRUE,10300,100
1608,3315,The Great Lenexa BBQ Battle,"Lenexa, KS",KS,6/22/2012,TRUE,8950,65
1609,3316,Up in Smoke on the Square,"Lincoln, IL",IL,8/24/2012,TRUE,15000,100
1610,3317,Hay Capital BBQ Cook-Off,"Yates Center, KS",KS,9/7/2012,TRUE,3500,100
1611,3318,Tony Stone Low & Slow BBQ Competition,"Zanndam~Netherlands, NL",NL,4/21/2012,FALSE,,
1612,3325,Smokin' on the Summit,"Lee's Summit, MO",MO,6/1/2012,TRUE,10000,100
1613,3326,"Blues, BBQ & Bargains","Hays, KS",KS,7/20/2012,TRUE,6000,75
1614,3327,Raytown State Championship BBQ Cookoff,"Raytown, MO",MO,6/8/2012,TRUE,7500,100
1615,3328,Battle of the Brisket,"Mission, KS",KS,9/14/2012,TRUE,3950,100
1616,3329,8th Annual Recovery Fest & 3rd Annual BBQ Cook-Off,"Richmond, VA",VA,9/7/2012,TRUE,5000,100
1617,3331,Poor Que,"Montello, WI",WI,6/8/2012,TRUE,75,100
1618,3332,State Center Rose Festival BBQ Championship,"State Center, IA",IA,6/16/2012,TRUE,6740,100
1619,3334,Ak-Sar-Ben's River City Rodeo & Stock Show,"Omaha, NE",NE,9/28/2012,TRUE,5800,100
1620,3335,"Crossborder Blues, Brews and Que","Wilson, NY",NY,6/15/2012,TRUE,3000,100
1621,3336,Showdown on the Plains BBQ Challenge & Airshow,"Scott City, KS",KS,9/14/2012,TRUE,7500,100
1622,3337,Shawnee Great Grillers State Championship,"Shawnee, KS",KS,9/21/2012,TRUE,4050,100
1623,3338,Grill For a Grand,"Suquamish, WA",WA,9/2/2012,FALSE,12700,41
1624,3339,Florence Eureka Days-Kick in the Butt,"Florence, CO",CO,10/19/2012,TRUE,4750,100
1625,3340,Iowa State Barbeque Championships,"Marshalltown, IA",IA,6/22/2012,TRUE,10075,100
1626,3341,Cherokee Strip Cook-Off,"Ponca City, OK",OK,9/14/2012,TRUE,11000,100
1627,3342,Rock'n Freedom,"Seymour, MO",MO,6/22/2012,TRUE,5700,100
1628,3343,The Real Squeal: Lyons Barbeque & Music Festival (GBC Qualifier),"Lyons, GA",GA,10/12/2012,TRUE,15000,100
1629,3344,9th Annual Smokin' in the Creek,"Sugar Creek, MO",MO,4/27/2012,TRUE,6260,13
1630,3345,Grill Games,"Kenosha, WI",WI,8/24/2012,TRUE,6200,100
1631,3346,Smoke on the Falls Noccalula BBQ Fest,"Gadsden, AL",AL,4/13/2012,TRUE,9000,100
1632,3348,Big Buffalo Crossing BBQ Cook-Off,"Munfordville, KY",KY,10/19/2012,TRUE,11000,100
1633,3349,Smokin on the Water,"Lakeport, CA",CA,8/24/2012,TRUE,10000,97
1634,3350,Stagecoach BBQ Championship,"Indio, CA",CA,4/27/2012,TRUE,5000,100
1635,3351,Smokin' in Steele,"Owatonna, MN",MN,6/1/2012,TRUE,10000,100
1636,3352,Hog Wild BBQ & Chrome Fest,"Chandler, OK",OK,6/15/2012,TRUE,6500,100
1637,3353,Smoke on the Beach,"Myrtle Beach, SC",SC,8/31/2012,TRUE,7500,100
1638,3354,Smoke-N-Thunder BBQ Classic (GBC Qualifier),"Rome, GA",GA,9/28/2012,TRUE,14400,90
1639,3355,BBQ Boogie & Blues,"Calhoun, GA",GA,4/27/2012,TRUE,4000,
1640,3356,BBQ Jamboree,"Fredericksburg, VA",VA,5/4/2012,TRUE,5500,
1641,3362,McLouth BBQ Blowout,"McLouth, KS",KS,6/3/2011,TRUE,,
1642,3369,Court Yard Hawg's & Hot Rods Cook-off,"Vandiver, AL",AL,5/25/2012,TRUE,7700,93
1643,3370,Smokin' on the River,"Jeffersonville, IN",IN,6/15/2012,TRUE,8500,100
1644,3371,Silicon Valley BBQ Championships,"Santa Clara, CA",CA,6/29/2012,TRUE,10000,
1645,3372,4th Annual Smokin' Q Classic,"Vista, CA",CA,8/3/2012,TRUE,8700,100
1646,3373,Firelake BBQ Cook-off,"Shawnee, OK",OK,9/28/2012,TRUE,4600,100
1647,3376,Great Mall - American Barbecue Systems Olathe BBQ Contest,"Olathe, KS",KS,5/18/2012,TRUE,10000,100
1648,3377,Smokin in the Oaks,"Penn Valley, CA",CA,7/20/2012,TRUE,5000,100
1649,3378,Roots 'n Blues 'n BBQ,"Columbia, MO",MO,9/21/2012,TRUE,10000,100
1650,3379,NKC MO State Championship BBQ,"North Kansas City, MO",MO,3/9/2012,TRUE,10000,88
1651,3380,Smokin Blues & BBQ,"Hammond, LA",LA,3/23/2012,TRUE,10200,100
1652,3381,Smokin' on Big Creek,"Pleasant Hill, MO",MO,3/30/2012,TRUE,7300,100
1653,3382,Char-Broil Pig Bowl (GBC Qualifier),"Columbus, GA",GA,4/27/2012,TRUE,7500,100
1654,3384,Naptown barBAYq,"Annapolis, MD",MD,5/4/2012,TRUE,9000,100
1655,3385,Roman Roast on the River (GBC Qualifier),"Rome, GA",GA,5/11/2012,TRUE,10000,100
1656,3386,Boss Hog Cook-Off (GBC Qualifier),"Waynesboro, GA",GA,5/11/2012,TRUE,11150,100
1657,3387,Smokin' in the Junction,"West Des Moines, IA",IA,5/26/2012,TRUE,10500,100
1658,3388,Roc City Rib Fest,"Rochester, NY",NY,5/26/2012,TRUE,15000,100
1659,3389,Armada Meats and Motors Cook-Off,"Armada, MI",MI,6/1/2012,TRUE,3000,100
1660,3390,Variety Children's Charity Barbecue Bash,"Memphis, TN",TN,6/1/2012,TRUE,12000,100
1661,3393,Ol' Glory BBQ Bash,"Fredonia, KS",KS,6/8/2012,TRUE,3850,100
1662,3394,Northwest Ribfest,"Meridian, ID",ID,6/30/2012,FALSE,10000,64
1663,3395,SC Festival of Discovery,"Greenwood, SC",SC,7/13/2012,TRUE,15600,100
1664,3396,Que and Cruz Summer Festial,"Louisa, VA",VA,7/20/2012,TRUE,7800,100
1665,3397,BBQ'loo & Blues Too,"Waterloo, IA",IA,7/20/2012,TRUE,10000,100
1666,3398,Enshrinement Festival Ribs Cook-Off (Competitor's Series),"South Bend, IN",IN,7/20/2012,TRUE,1950,50
1667,3399,Bluemont BBQ Bash & Blackberry Bonanza,"Bluemont, VA",VA,7/27/2012,TRUE,5000,100
1668,3400,Riverside BBQ Classic,"Iola, KS",KS,7/27/2012,TRUE,3500,100
1669,3401,"BBQ, Bands & Brews","Palmyra, VA",VA,6/22/2012,TRUE,9400,100
1670,3402,Capital City Cookoff,"Jefferson City, MO",MO,4/20/2012,TRUE,28100,100
1671,3403,Middletown BBQ Cook-Off,"Middletown, DE",DE,5/18/2012,TRUE,5500,100
1672,3404,"Boats, Bands and BBQ","Pueblo, CO",CO,6/8/2012,TRUE,11350,95
1673,3405,Brick Street BBQ,"Marietta, OH",OH,6/8/2012,TRUE,10000,100
1674,3406,Boston Hills BBQ Fest,"Hamburg, NY",NY,6/22/2012,TRUE,3200,100
1675,3407,Smokin' on the River,"Glasgow, MO",MO,7/20/2012,TRUE,5000,100
1676,3408,"Wine, Brew & Bar-B-Que Too!","New Palestine, IN",IN,7/27/2012,TRUE,11000,100
1677,3410,The Harpoon Champsionships of New England BBQ,"Windsor, VT",VT,7/27/2012,TRUE,6,100
1678,3412,Battle of the BBQ-Brethren,"Manorville, NY",NY,8/4/2012,TRUE,9000,100
1679,3413,Mountain High BBQ Festival & Car Show,"Franklin, NC",NC,8/10/2012,TRUE,10200,100
1680,3414,Krystal 93 BBQ at the Summit,"Dillon, CO",CO,8/10/2012,TRUE,13275,100
1681,3415,Smokin in McMinnville,"McMinnville, TN",TN,8/10/2012,TRUE,11200,89
1682,3416,Med City BBQ & Musicfest,"Rochester, MN",MN,8/10/2012,TRUE,10000,100
1683,3417,Cass County ,"Weepingwater, NE",NE,8/10/2012,TRUE,10200,100
1684,3418,BBQ and Fly in on the River,"Excelsior Springs, MO",MO,8/17/2012,TRUE,8700,100
1685,3419,Mainely Grillin' & Chillin' BBQ Competition,"Eliot, ME",ME,8/11/2012,TRUE,1350,100
1686,3420,Grillin' in Grafton,"Grafton, WI",WI,8/17/2012,TRUE,3000,100
1687,3421,Hudson Valley Ribfest,"New Paltz, NY",NY,8/18/2012,TRUE,6200,100
1688,3422,Pigs & Peaches BBQ Festival (GBC Qualifier),"Kennesaw, GA",GA,8/24/2012,TRUE,7700,100
1689,3423,Monroe County Jam,"Monroe, MI",MI,8/25/2012,TRUE,5000,100
1690,3424,Great Southern Tailgate Cook-Off,"Amelia Island, FL",FL,8/24/2012,TRUE,16200,100
1691,3425,Big Island Barbeque State Championship,"Albert Lea, MN",MN,8/24/2012,TRUE,8800,100
1692,3426,Nevada Kiwanis Club BBQ Contest,"Nevada, IA",IA,8/24/2012,TRUE,5230,100
1693,3427,Delta Smoke BBQ Contest,"Wynne, AR",AR,6/8/2012,TRUE,10000,100
1694,3428,5th Annual Wellsville BBQCookoff,"Wellsville, MO",MO,7/13/2012,TRUE,4000,100
1695,3429,Madison Ribberfest Barbeque & Blues,"Madison, IN",IN,8/17/2012,TRUE,10500,100
1696,3430,Smokefest,"Marshall, MN",MN,8/17/2012,TRUE,7500,81
1697,3431,Sooie't Relief BBQ Benefit,"Greer, SC",SC,8/24/2012,TRUE,6500,100
1698,3432,Smokin in Mesquite BBQ Challenge,"Mesquite, NV",NV,8/31/2012,TRUE,34200,95
1699,3433,Bedford Blues & BBQ Festival,"Bedford, TX",TX,9/1/2012,TRUE,8000,
1700,3434,Smokin' in the Ozarks,"Rogers, AR",AR,4/27/2012,TRUE,12000,100
1701,3435,Brockport BBQ & Blues Festival,"Brockport, NY",NY,7/6/2012,TRUE,2000,100
1702,3436,That BBQ Thang in the Sprang,"Sallisaw, OK",OK,6/1/2012,TRUE,4740,94
1703,3437,Royal Gorge Holy Smoke BBQ Showdown,"Canon City, CO",CO,6/1/2012,TRUE,7850,100
1704,3438,Troy Pig Out,"Troy, NY",NY,7/14/2012,TRUE,7000,100
1705,3439,MD State BBQ Bash,"Bel Air , MD",MD,8/10/2012,TRUE,12500,100
1706,3440,International Goat Days Festival BBQ Bash,"Millington, TN",TN,9/7/2012,TRUE,4950,100
1707,3441,Smoke on the River,"Quincy, IL",IL,9/7/2012,TRUE,4500,92
1708,3443,Colorado Pork & Hops Challenge,"Grand Junction, CO",CO,9/7/2012,TRUE,19100,100
1709,3444,Blue Springs Blaze Off,"Blue Springs, MO",MO,9/7/2012,TRUE,4280,100
1710,3446,18th Annual Decatur Jaycees Riverfest,"Decatur, AL",AL,9/14/2012,TRUE,18000,100
1711,3447,Q the Lou,"Litchfield, IL",IL,9/14/2012,TRUE,5050,100
1712,3449,Oinktoberfest,"Clarence, NY",NY,9/21/2012,TRUE,5500,100
1713,3450,Grillin & Chillin BBQ Cookoff,"Owensboro, KY",KY,9/21/2012,TRUE,8000,100
1714,3451,Art of BBQ,"Tulsa, OK",OK,9/21/2012,TRUE,7600,91
1715,3452,Que by the Sea,"Seaside Heights, NJ",NJ,9/22/2012,TRUE,11000,100
1716,3453,Sky's the Limit BBQ Classic,"Garden City, KS",KS,9/21/2012,TRUE,7500,68
1717,3454,Dana Point BBQ Championship,"Dana Point, CA",CA,9/28/2012,TRUE,9000,100
1718,3455,Keystone Classic Barbeque,"Harrisburg, PA",PA,10/5/2012,TRUE,10500,100
1719,3457,2012 Downtown Jonesboro BBQ Fest,"Jonesboro, AR",AR,10/5/2012,TRUE,7000,83
1720,3458,Riverside Blues & BBQ Festival,"Greenfield, MA",MA,10/5/2012,FALSE,4400,100
1721,3459,Oktoberfest BBQ Challenge,"Cullman, AL",AL,10/11/2012,TRUE,,100
1722,3460,Anchor City Cookoff,"Centralia, MO",MO,10/19/2012,TRUE,4000,82
1723,3461,Eastern Carolina BBQ Throw Down,"Rocky Mount, NC",NC,10/12/2012,TRUE,14650,100
1724,3462,7th Annual Barn Burner Bar-B-Q,"Libertyville, IL",IL,10/19/2012,TRUE,,100
1725,3463,The Fountians Blaze Off & Senior Q,"Independence, MO",MO,10/12/2012,TRUE,3000,100
1726,3464,Cookin' on the Kaw,"De Soto, KS",KS,10/12/2012,TRUE,3950,90
1727,3465,"Balloons, Blues, Bikes & Barbecue","Parsons, KS",KS,10/19/2012,TRUE,6000,100
1728,3467,Ohio Smoked Meat & BB Festival,"Nelsonville, OH",OH,10/19/2012,TRUE,10000,94
1729,3468,Shenandoah Valley BBQ Fest,"Woodstock, VA",VA,10/19/2012,TRUE,5350,100
1730,3470,12th Annual Bordertown Bash,"Fort Smith, AR",AR,10/20/2012,TRUE,6980,100
1731,3471,Hillbilly Hog BBQ Throwdown (GBC Qualifier) ,"White County, GA",GA,10/26/2012,TRUE,8500,100
1732,3472,Smokin' the Fort BBQ ,"Fort Gibson, OK",OK,10/26/2012,TRUE,5000,100
1733,3473,Bates County BBQ State Championship,"Butler, MO",MO,10/26/2012,TRUE,4720,100
1734,3474,The National BBQ Cup (GBC Qualifier),"Cumming, GA",GA,11/16/2012,TRUE,19340,100
1735,3475,Christmas on the River Alabama State Championship BBQ,"Demopolis, AL",AL,11/30/2012,TRUE,8450,100
1736,3476,Cookin' on the Creek,"Harrison, AR",AR,11/2/2012,TRUE,7000,100
1737,3478,Muddy Water BBQ Festival,"Hannibal, MO",MO,6/1/2012,TRUE,4000,100
1738,3479,Smokin' for Gold with Whole Foods Market,"Placerville, CA",CA,9/21/2012,TRUE,5000,100
1739,3480,Smoke in the Valley BBQ competition,"Green Lane, PA",PA,5/11/2012,TRUE,6000,100
1740,3481,Tonga Days BBQ,"Tonganoxie, KS",KS,6/8/2012,TRUE,2540,100
1741,3482,Bands & BBQ at the Point,"Carrollton, KY",KY,9/7/2012,TRUE,7300,100
1742,3484,West Coast BBQ Classic,"Long Beach, CA",CA,5/11/2012,TRUE,9000,100
1743,3485,Truman Heritage Festival BBQ Championship ,"Grandview, MO",MO,5/4/2012,TRUE,4750,100
1744,3486,Florida BBQ Challenge,"West Palm Beach, FL",FL,3/23/2012,FALSE,4600,100
1745,3490,Chester's Harley BBQ & Bikes presented by WR PRO BBQ Series I,"Mesa, AZ",AZ,3/23/2012,TRUE,5000,100
1746,3491,Atlanta BBQ Festival (GBC Qualifier),"Atlanta, GA",GA,9/14/2012,TRUE,5400,100
